month,stock,marketcap,rank,excess_returns
2003-11-28T00:00:00Z,CSCO,156,8,0.08386795
2003-11-28T00:00:00Z,INTC,219,7,0.01780955
2003-11-28T00:00:00Z,XOM,239,6,-0.004130373
2003-11-28T00:00:00Z,C,242,5,-0.008506761
2003-11-28T00:00:00Z,WMT,243,4,-0.056848936
2003-11-28T00:00:00Z,PFE,256,3,0.066559835
2003-11-28T00:00:00Z,MSFT,277,2,-0.017150408
2003-11-28T00:00:00Z,GE,287,1,-0.012419259
2003-12-31T00:00:00Z,IBM,159,10,0.022832205
2003-12-31T00:00:00Z,CSCO,167,9,0.066600701
2003-12-31T00:00:00Z,AIG,172,8,0.144227127
2003-12-31T00:00:00Z,INTC,209,7,-0.045224929
2003-12-31T00:00:00Z,WMT,229,6,-0.045696059
2003-12-31T00:00:00Z,C,250,5,0.031309302
2003-12-31T00:00:00Z,PFE,269,4,0.051627978
2003-12-31T00:00:00Z,XOM,271,3,0.131795695
2003-12-31T00:00:00Z,MSFT,295,2,0.063766607
2003-12-31T00:00:00Z,GE,311,1,0.086780012
2004-01-30T00:00:00Z,IBM,170,10,0.069972041
2004-01-30T00:00:00Z,CSCO,177,9,0.060381333
2004-01-30T00:00:00Z,AIG,181,8,0.047127049
2004-01-30T00:00:00Z,INTC,197,7,-0.048438093
2004-01-30T00:00:00Z,WMT,233,6,0.014380188
2004-01-30T00:00:00Z,C,255,5,0.026905722
2004-01-30T00:00:00Z,XOM,269,4,-0.005822049
2004-01-30T00:00:00Z,PFE,279,3,0.036095591
2004-01-30T00:00:00Z,MSFT,298,2,0.009530163
2004-01-30T00:00:00Z,GE,338,1,0.084839624
2004-02-27T00:00:00Z,CSCO,159,10,-0.099783548
2004-02-27T00:00:00Z,IBM,163,9,-0.026537057
2004-02-27T00:00:00Z,INTC,189,8,-0.042575043
2004-02-27T00:00:00Z,AIG,193,7,0.064914335
2004-02-27T00:00:00Z,WMT,257,6,0.105435186
2004-02-27T00:00:00Z,C,259,5,0.015161966
2004-02-27T00:00:00Z,XOM,278,4,0.039577032
2004-02-27T00:00:00Z,PFE,279,3,0.004404745
2004-02-27T00:00:00Z,MSFT,286,2,-0.041106266
2004-02-27T00:00:00Z,GE,327,1,-0.027686356
2004-03-31T00:00:00Z,IBM,154,10,-0.049193239
2004-03-31T00:00:00Z,CSCO,161,9,0.016803278
2004-03-31T00:00:00Z,INTC,176,8,-0.069393051
2004-03-31T00:00:00Z,AIG,186,7,-0.03587125
2004-03-31T00:00:00Z,WMT,256,6,0.003515696
2004-03-31T00:00:00Z,PFE,267,5,-0.044557076
2004-03-31T00:00:00Z,C,267,4,0.027750984
2004-03-31T00:00:00Z,MSFT,269,3,-0.061209349
2004-03-31T00:00:00Z,XOM,272,2,-0.014652463
2004-03-31T00:00:00Z,GE,311,1,-0.06240095
2004-04-30T00:00:00Z,JNJ,160,10,0.064458284
2004-04-30T00:00:00Z,BAC,164,9,-0.006850258
2004-04-30T00:00:00Z,INTC,166,8,-0.054843797
2004-04-30T00:00:00Z,AIG,186,7,0.003404375
2004-04-30T00:00:00Z,WMT,244,6,-0.045865893
2004-04-30T00:00:00Z,C,248,5,-0.062900929
2004-04-30T00:00:00Z,PFE,272,4,0.019457702
2004-04-30T00:00:00Z,XOM,278,3,0.022281844
2004-04-30T00:00:00Z,MSFT,282,2,0.047334712
2004-04-30T00:00:00Z,GE,305,1,-0.019475859
2004-05-31T00:00:00Z,JNJ,165,10,0.03588406
2004-05-31T00:00:00Z,BAC,169,9,0.032201156
2004-05-31T00:00:00Z,INTC,184,8,0.110692755
2004-05-31T00:00:00Z,AIG,191,7,0.022428728
2004-05-31T00:00:00Z,WMT,237,6,-0.020560618
2004-05-31T00:00:00Z,C,240,5,-0.035117927
2004-05-31T00:00:00Z,PFE,269,4,-0.007640461
2004-05-31T00:00:00Z,XOM,282,3,0.022293338
2004-05-31T00:00:00Z,MSFT,283,2,0.003227383
2004-05-31T00:00:00Z,GE,317,1,0.038464014
2004-06-30T00:00:00Z,JNJ,165,10,-9.79E-04
2004-06-30T00:00:00Z,BAC,172,9,0.026918708
2004-06-30T00:00:00Z,INTC,178,8,-0.034074481
2004-06-30T00:00:00Z,AIG,185,7,-0.027502794
2004-06-30T00:00:00Z,WMT,225,6,-0.054092939
2004-06-30T00:00:00Z,C,240,5,7.08E-04
2004-06-30T00:00:00Z,PFE,261,4,-0.030794388
2004-06-30T00:00:00Z,XOM,288,3,0.026020846
2004-06-30T00:00:00Z,MSFT,308,2,0.088029621
2004-06-30T00:00:00Z,GE,342,1,0.046590276
2004-07-30T00:00:00Z,INTC,156,10,-0.117666565
2004-07-30T00:00:00Z,JNJ,164,9,-0.008720714
2004-07-30T00:00:00Z,BAC,173,8,0.003607877
2004-07-30T00:00:00Z,AIG,184,7,-0.009838128
2004-07-30T00:00:00Z,WMT,226,6,0.003738283
2004-07-30T00:00:00Z,C,228,5,-0.044263506
2004-07-30T00:00:00Z,PFE,243,4,-0.068678348
2004-07-30T00:00:00Z,XOM,301,3,0.041558361
2004-07-30T00:00:00Z,MSFT,307,2,-0.003451482
2004-07-30T00:00:00Z,GE,351,1,0.025235906
2004-08-31T00:00:00Z,PG,142,10,0.072150051
2004-08-31T00:00:00Z,JNJ,172,9,0.055497454
2004-08-31T00:00:00Z,BAC,182,8,0.057128558
2004-08-31T00:00:00Z,AIG,185,7,0.007250997
2004-08-31T00:00:00Z,WMT,223,6,-0.005141645
2004-08-31T00:00:00Z,C,241,5,0.055374412
2004-08-31T00:00:00Z,PFE,246,4,0.026586017
2004-08-31T00:00:00Z,MSFT,296,3,-0.040054734
2004-08-31T00:00:00Z,XOM,299,2,5.37E-04
2004-08-31T00:00:00Z,GE,346,1,-0.014934708
2004-09-30T00:00:00Z,IBM,142,10,0.011298744
2004-09-30T00:00:00Z,JNJ,167,9,-0.031564886
2004-09-30T00:00:00Z,BAC,176,8,-0.027851116
2004-09-30T00:00:00Z,AIG,177,7,-0.045701026
2004-09-30T00:00:00Z,WMT,225,6,0.008962366
2004-09-30T00:00:00Z,C,228,5,-0.053912763
2004-09-30T00:00:00Z,PFE,231,4,-0.064461915
2004-09-30T00:00:00Z,MSFT,300,3,0.011720797
2004-09-30T00:00:00Z,XOM,311,2,0.04727335
2004-09-30T00:00:00Z,GE,355,1,0.029120953
2004-10-29T00:00:00Z,IBM,149,10,0.04566874
2004-10-29T00:00:00Z,AIG,158,9,-0.108174072
2004-10-29T00:00:00Z,JNJ,173,8,0.035294068
2004-10-29T00:00:00Z,BAC,182,7,0.032594675
2004-10-29T00:00:00Z,PFE,218,6,-0.055020931
2004-10-29T00:00:00Z,WMT,228,5,0.012434319
2004-10-29T00:00:00Z,C,230,4,0.013656407
2004-10-29T00:00:00Z,MSFT,304,3,0.010472696
2004-10-29T00:00:00Z,XOM,317,2,0.017314128
2004-10-29T00:00:00Z,GE,360,1,0.014980682
2004-11-30T00:00:00Z,IBM,156,10,0.05054768
2004-11-30T00:00:00Z,AIG,164,9,0.041984103
2004-11-30T00:00:00Z,JNJ,179,8,0.036558039
2004-11-30T00:00:00Z,BAC,186,7,0.03154416
2004-11-30T00:00:00Z,PFE,209,6,-0.036435128
2004-11-30T00:00:00Z,WMT,220,5,-0.035996001
2004-11-30T00:00:00Z,C,232,4,0.007065041
2004-11-30T00:00:00Z,MSFT,291,3,0.064813613
2004-11-30T00:00:00Z,XOM,330,2,0.045445693
2004-11-30T00:00:00Z,GE,373,1,0.03484149
2004-12-31T00:00:00Z,IBM,164,10,0.044453607
2004-12-31T00:00:00Z,AIG,171,9,0.036223917
2004-12-31T00:00:00Z,JNJ,188,8,0.04979053
2004-12-31T00:00:00Z,BAC,189,7,0.023768745
2004-12-31T00:00:00Z,PFE,202,6,-0.033286969
2004-12-31T00:00:00Z,WMT,223,5,0.015485923
2004-12-31T00:00:00Z,C,250,4,0.075047135
2004-12-31T00:00:00Z,MSFT,290,3,-0.004957271
2004-12-31T00:00:00Z,XOM,330,2,-0.001405256
2004-12-31T00:00:00Z,GE,385,1,0.036805218
2005-01-31T00:00:00Z,IBM,155,10,-0.053947639
2005-01-31T00:00:00Z,AIG,172,9,0.00784129
2005-01-31T00:00:00Z,PFE,181,8,-0.103125234
2005-01-31T00:00:00Z,BAC,187,7,-0.014793961
2005-01-31T00:00:00Z,JNJ,192,6,0.018583714
2005-01-31T00:00:00Z,WMT,221,5,-0.009551497
2005-01-31T00:00:00Z,C,254,4,0.016455974
2005-01-31T00:00:00Z,MSFT,285,3,-0.018066569
2005-01-31T00:00:00Z,XOM,329,2,0.005033405
2005-01-31T00:00:00Z,GE,381,1,-0.01173723
2005-02-28T00:00:00Z,IBM,151,10,-0.008691887
2005-02-28T00:00:00Z,AIG,173,9,0.006092787
2005-02-28T00:00:00Z,BAC,189,8,0.004436967
2005-02-28T00:00:00Z,JNJ,194,7,0.016648503
2005-02-28T00:00:00Z,PFE,196,6,0.094815623
2005-02-28T00:00:00Z,WMT,218,5,-0.016676837
2005-02-28T00:00:00Z,C,247,4,-0.020003961
2005-02-28T00:00:00Z,MSFT,273,3,-0.04126453
2005-02-28T00:00:00Z,GE,373,2,-0.021311982
2005-02-28T00:00:00Z,XOM,404,1,0.231276418
2005-03-31T00:00:00Z,INTC,144,10,-0.033779568
2005-03-31T00:00:00Z,IBM,147,9,-0.015064686
2005-03-31T00:00:00Z,BAC,178,8,-0.047626025
2005-03-31T00:00:00Z,PFE,195,7,-0.002861584
2005-03-31T00:00:00Z,JNJ,199,6,0.021682654
2005-03-31T00:00:00Z,WMT,212,5,-0.028326679
2005-03-31T00:00:00Z,C,233,4,-0.06035836
2005-03-31T00:00:00Z,MSFT,261,3,-0.041447902
2005-03-31T00:00:00Z,XOM,379,2,-0.060700478
2005-03-31T00:00:00Z,GE,382,1,0.022333113
2005-04-29T00:00:00Z,PG,136,10,0.024956782
2005-04-29T00:00:00Z,INTC,145,9,0.010383439
2005-04-29T00:00:00Z,BAC,182,8,0.019213263
2005-04-29T00:00:00Z,WMT,199,7,-0.061369633
2005-04-29T00:00:00Z,PFE,202,6,0.032160837
2005-04-29T00:00:00Z,JNJ,204,5,0.019786285
2005-04-29T00:00:00Z,C,244,4,0.052804796
2005-04-29T00:00:00Z,MSFT,273,3,0.044651946
2005-04-29T00:00:00Z,XOM,363,2,-0.045220992
2005-04-29T00:00:00Z,GE,383,1,0.001782511
2005-05-31T00:00:00Z,AIG,144,10,0.090029504
2005-05-31T00:00:00Z,INTC,166,9,0.147661783
2005-05-31T00:00:00Z,BAC,186,8,0.026020431
2005-05-31T00:00:00Z,WMT,197,7,0.002668074
2005-05-31T00:00:00Z,JNJ,199,6,-0.019884865
2005-05-31T00:00:00Z,PFE,207,5,0.03152326
2005-05-31T00:00:00Z,C,245,4,7.93E-04
2005-05-31T00:00:00Z,MSFT,278,3,0.020563198
2005-05-31T00:00:00Z,XOM,357,2,-0.011965189
2005-05-31T00:00:00Z,GE,386,1,0.00533344
2005-06-30T00:00:00Z,AIG,150,10,0.045934806
2005-06-30T00:00:00Z,INTC,160,9,-0.037166251
2005-06-30T00:00:00Z,BAC,183,8,-0.008055216
2005-06-30T00:00:00Z,JNJ,193,7,-0.033595051
2005-06-30T00:00:00Z,WMT,201,6,0.018238055
2005-06-30T00:00:00Z,PFE,205,5,-0.013769397
2005-06-30T00:00:00Z,C,239,4,-0.020978072
2005-06-30T00:00:00Z,MSFT,268,3,-0.039508892
2005-06-30T00:00:00Z,XOM,362,2,0.020297587
2005-06-30T00:00:00Z,GE,367,1,-0.046434877
2005-07-29T00:00:00Z,AIG,156,10,0.03374436
2005-07-29T00:00:00Z,INTC,165,9,0.040643351
2005-07-29T00:00:00Z,BAC,175,8,-0.046468781
2005-07-29T00:00:00Z,JNJ,190,7,-0.0184
2005-07-29T00:00:00Z,PFE,197,6,-0.041557977
2005-07-29T00:00:00Z,WMT,206,5,0.021458877
2005-07-29T00:00:00Z,C,224,4,-0.052012816
2005-07-29T00:00:00Z,MSFT,276,3,0.028597844
2005-07-29T00:00:00Z,GE,365,2,-0.006728691
2005-07-29T00:00:00Z,XOM,370,1,0.01987291
2005-08-31T00:00:00Z,AIG,153,10,-0.01711831
2005-08-31T00:00:00Z,INTC,156,9,-0.052578062
2005-08-31T00:00:00Z,BAC,172,8,-0.00460659
2005-08-31T00:00:00Z,WMT,187,7,-0.089056046
2005-08-31T00:00:00Z,PFE,187,6,-0.034569011
2005-08-31T00:00:00Z,JNJ,188,5,-0.006768643
2005-08-31T00:00:00Z,C,226,4,0.003205959
2005-08-31T00:00:00Z,MSFT,293,3,0.069266563
2005-08-31T00:00:00Z,GE,356,2,-0.028797488
2005-08-31T00:00:00Z,XOM,377,1,0.021510201
2005-09-30T00:00:00Z,MO,152,10,0.051418145
2005-09-30T00:00:00Z,AIG,160,9,0.043721057
2005-09-30T00:00:00Z,BAC,169,8,-0.024512686
2005-09-30T00:00:00Z,WMT,182,7,-0.028255469
2005-09-30T00:00:00Z,PFE,184,6,-0.022916024
2005-09-30T00:00:00Z,JNJ,188,5,-0.004635337
2005-09-30T00:00:00Z,C,230,4,0.037081031
2005-09-30T00:00:00Z,MSFT,273,3,-0.063162856
2005-09-30T00:00:00Z,GE,355,2,0.005504546
2005-09-30T00:00:00Z,XOM,395,1,0.057868196
2005-10-31T00:00:00Z,PFE,160,10,-0.132055264
2005-10-31T00:00:00Z,AIG,168,9,0.043135419
2005-10-31T00:00:00Z,BAC,175,8,0.036253
2005-10-31T00:00:00Z,JNJ,186,7,-0.013130124
2005-10-31T00:00:00Z,PG,187,6,-0.056323003
2005-10-31T00:00:00Z,WMT,196,5,0.076944204
2005-10-31T00:00:00Z,C,231,4,0.00301318
2005-10-31T00:00:00Z,MSFT,273,3,-0.003866079
2005-10-31T00:00:00Z,XOM,349,2,-0.119162459
2005-10-31T00:00:00Z,GE,358,1,0.00442741
2005-11-30T00:00:00Z,INTC,160,10,0.136020279
2005-11-30T00:00:00Z,AIG,174,9,0.035326349
2005-11-30T00:00:00Z,JNJ,183,8,-0.011789478
2005-11-30T00:00:00Z,BAC,184,7,0.057487919
2005-11-30T00:00:00Z,PG,191,6,0.018331535
2005-11-30T00:00:00Z,WMT,202,5,0.023321082
2005-11-30T00:00:00Z,C,245,4,0.067673132
2005-11-30T00:00:00Z,MSFT,294,3,0.077075999
2005-11-30T00:00:00Z,XOM,361,2,0.035791232
2005-11-30T00:00:00Z,GE,377,1,0.050276093
2005-12-30T00:00:00Z,PFE,171,10,0.096798523
2005-12-30T00:00:00Z,AIG,177,9,0.013033949
2005-12-30T00:00:00Z,JNJ,178,8,-0.029919744
2005-12-30T00:00:00Z,BAC,185,7,0.002463823
2005-12-30T00:00:00Z,PG,193,6,0.00886415
2005-12-30T00:00:00Z,WMT,194,5,-0.036524252
2005-12-30T00:00:00Z,C,245,4,-0.003611127
2005-12-30T00:00:00Z,MSFT,278,3,-0.058474626
2005-12-30T00:00:00Z,XOM,349,2,-0.035252626
2005-12-30T00:00:00Z,GE,370,1,-0.015030779
2006-01-31T00:00:00Z,AIG,169,10,-0.044097542
2006-01-31T00:00:00Z,JNJ,171,9,-0.04609592
2006-01-31T00:00:00Z,BAC,177,8,-0.045103925
2006-01-31T00:00:00Z,PFE,189,7,0.097701608
2006-01-31T00:00:00Z,WMT,191,6,-0.018243412
2006-01-31T00:00:00Z,PG,194,5,0.024708386
2006-01-31T00:00:00Z,C,235,4,-0.043681364
2006-01-31T00:00:00Z,MSFT,290,3,0.072982064
2006-01-31T00:00:00Z,GE,346,2,-0.069120858
2006-01-31T00:00:00Z,XOM,383,1,0.113644811
2006-02-28T00:00:00Z,JNJ,171,10,0.004234193
2006-02-28T00:00:00Z,AIG,172,9,0.010348914
2006-02-28T00:00:00Z,BAC,184,8,0.033226881
2006-02-28T00:00:00Z,WMT,188,7,-0.019665382
2006-02-28T00:00:00Z,PFE,192,6,0.025740777
2006-02-28T00:00:00Z,PG,197,5,0.008419681
2006-02-28T00:00:00Z,C,231,4,0.002886581
2006-02-28T00:00:00Z,MSFT,277,3,-0.045674686
2006-02-28T00:00:00Z,GE,342,2,0.007808225
2006-02-28T00:00:00Z,XOM,362,1,-0.052250762
2006-03-31T00:00:00Z,AIG,171,10,-0.005512857
2006-03-31T00:00:00Z,JNJ,176,9,0.02353452
2006-03-31T00:00:00Z,PFE,183,8,-0.052190307
2006-03-31T00:00:00Z,PG,189,7,-0.042077861
2006-03-31T00:00:00Z,WMT,196,6,0.041595252
2006-03-31T00:00:00Z,BAC,211,5,4.31E-04
2006-03-31T00:00:00Z,C,234,4,0.014848126
2006-03-31T00:00:00Z,MSFT,281,3,0.008953198
2006-03-31T00:00:00Z,GE,361,2,0.054407951
2006-03-31T00:00:00Z,XOM,368,1,0.021396051
2006-04-28T00:00:00Z,AIG,169,10,-0.016309878
2006-04-28T00:00:00Z,JNJ,174,9,-0.013900289
2006-04-28T00:00:00Z,PFE,186,8,0.012851629
2006-04-28T00:00:00Z,WMT,187,7,-0.050382113
2006-04-28T00:00:00Z,PG,191,6,0.012047108
2006-04-28T00:00:00Z,BAC,232,5,0.092578296
2006-04-28T00:00:00Z,MSFT,246,4,-0.116058361
2006-04-28T00:00:00Z,C,248,3,0.064752681
2006-04-28T00:00:00Z,GE,359,2,-0.009063598
2006-04-28T00:00:00Z,XOM,381,1,0.032877925
2006-05-31T00:00:00Z,AIG,157,10,-0.070200704
2006-05-31T00:00:00Z,PFE,173,9,-0.061276488
2006-05-31T00:00:00Z,PG,178,8,-0.072328769
2006-05-31T00:00:00Z,JNJ,178,7,0.029541283
2006-05-31T00:00:00Z,WMT,201,6,0.07549652
2006-05-31T00:00:00Z,BAC,220,5,-0.024732689
2006-05-31T00:00:00Z,MSFT,231,4,-0.062765873
2006-05-31T00:00:00Z,C,245,3,-0.017314768
2006-05-31T00:00:00Z,GE,356,2,-0.013840458
2006-05-31T00:00:00Z,XOM,368,1,-0.033863841
2006-06-30T00:00:00Z,AIG,153,10,-0.032782463
2006-06-30T00:00:00Z,PFE,171,9,-0.012031065
2006-06-30T00:00:00Z,JNJ,177,8,-0.008979562
2006-06-30T00:00:00Z,PG,182,7,0.020884943
2006-06-30T00:00:00Z,WMT,200,6,-0.009778809
2006-06-30T00:00:00Z,BAC,219,5,-0.010197207
2006-06-30T00:00:00Z,MSFT,237,4,0.024697401
2006-06-30T00:00:00Z,C,238,3,-0.025296701
2006-06-30T00:00:00Z,GE,340,2,-0.03470821
2006-06-30T00:00:00Z,XOM,364,1,0.003223643
2006-07-31T00:00:00Z,MO,167,10,0.085064331
2006-07-31T00:00:00Z,PG,178,9,0.012322555
2006-07-31T00:00:00Z,JNJ,182,8,0.039889803
2006-07-31T00:00:00Z,WMT,185,7,-0.080188628
2006-07-31T00:00:00Z,PFE,189,6,0.103370958
2006-07-31T00:00:00Z,BAC,233,5,0.06730925
2006-07-31T00:00:00Z,C,238,4,-0.002757951
2006-07-31T00:00:00Z,MSFT,245,3,0.028618559
2006-07-31T00:00:00Z,GE,337,2,-0.012192249
2006-07-31T00:00:00Z,XOM,402,1,0.100156173
2006-08-31T00:00:00Z,MO,174,10,0.040316972
2006-08-31T00:00:00Z,WMT,186,9,0.004532252
2006-08-31T00:00:00Z,JNJ,189,8,0.035529711
2006-08-31T00:00:00Z,PG,196,7,0.097223766
2006-08-31T00:00:00Z,PFE,200,6,0.065940604
2006-08-31T00:00:00Z,BAC,232,5,0.005453971
2006-08-31T00:00:00Z,C,243,4,0.027655868
2006-08-31T00:00:00Z,MSFT,256,3,0.067867608
2006-08-31T00:00:00Z,GE,351,2,0.037709341
2006-08-31T00:00:00Z,XOM,402,1,-6.23E-04
2006-09-29T00:00:00Z,AIG,172,10,0.034132761
2006-09-29T00:00:00Z,JNJ,189,9,2.29E-04
2006-09-29T00:00:00Z,PG,196,8,-0.002807996
2006-09-29T00:00:00Z,WMT,205,7,0.098762757
2006-09-29T00:00:00Z,PFE,206,6,0.024926914
2006-09-29T00:00:00Z,BAC,242,5,0.036701117
2006-09-29T00:00:00Z,C,245,4,0.002383016
2006-09-29T00:00:00Z,MSFT,272,3,0.060101925
2006-09-29T00:00:00Z,GE,364,2,0.039829009
2006-09-29T00:00:00Z,XOM,398,1,-0.012523005
2006-10-31T00:00:00Z,AIG,174,10,0.009633695
2006-10-31T00:00:00Z,PFE,192,9,-0.064395024
2006-10-31T00:00:00Z,JNJ,195,8,0.033780668
2006-10-31T00:00:00Z,PG,200,7,0.023715379
2006-10-31T00:00:00Z,WMT,205,6,-0.00491132
2006-10-31T00:00:00Z,BAC,241,5,0.001499914
2006-10-31T00:00:00Z,C,246,4,0.005766019
2006-10-31T00:00:00Z,MSFT,282,3,0.045626027
2006-10-31T00:00:00Z,GE,361,2,-0.009482118
2006-10-31T00:00:00Z,XOM,416,1,0.06028194
2006-11-30T00:00:00Z,AIG,182,10,0.045158967
2006-11-30T00:00:00Z,JNJ,191,9,-0.020737485
2006-11-30T00:00:00Z,WMT,192,8,-0.068729161
2006-11-30T00:00:00Z,PG,198,7,-0.013665545
2006-11-30T00:00:00Z,PFE,198,6,0.036619417
2006-11-30T00:00:00Z,BAC,241,5,0.005791021
2006-11-30T00:00:00Z,C,243,4,-0.005824037
2006-11-30T00:00:00Z,MSFT,288,3,0.021938592
2006-11-30T00:00:00Z,GE,363,2,6.41E-04
2006-11-30T00:00:00Z,XOM,447,1,0.07588165
2006-12-29T00:00:00Z,AIG,186,10,0.015055385
2006-12-29T00:00:00Z,JNJ,191,9,-0.002331554
2006-12-29T00:00:00Z,WMT,192,8,0.001391038
2006-12-29T00:00:00Z,PG,203,7,0.01957046
2006-12-29T00:00:00Z,T,223,6,0.050261383
2006-12-29T00:00:00Z,BAC,239,5,-0.012542044
2006-12-29T00:00:00Z,C,273,4,0.119208745
2006-12-29T00:00:00Z,MSFT,293,3,0.013029897
2006-12-29T00:00:00Z,GE,383,2,0.058524674
2006-12-29T00:00:00Z,XOM,446,1,-0.006343536
2007-01-31T00:00:00Z,PFE,189,10,0.008727471
2007-01-31T00:00:00Z,JNJ,193,9,0.007415894
2007-01-31T00:00:00Z,WMT,198,8,0.028298266
2007-01-31T00:00:00Z,PG,204,7,0.009723341
2007-01-31T00:00:00Z,T,234,6,0.059237875
2007-01-31T00:00:00Z,BAC,236,5,-0.019571843
2007-01-31T00:00:00Z,C,270,4,-0.01463246
2007-01-31T00:00:00Z,MSFT,302,3,0.029089754
2007-01-31T00:00:00Z,GE,371,2,-0.035574282
2007-01-31T00:00:00Z,XOM,421,1,-0.03741582
2007-02-28T00:00:00Z,MO,176,10,-0.039387665
2007-02-28T00:00:00Z,JNJ,182,9,-0.056226447
2007-02-28T00:00:00Z,PG,200,8,-0.025073211
2007-02-28T00:00:00Z,WMT,201,7,0.009200803
2007-02-28T00:00:00Z,BAC,227,6,-0.026432684
2007-02-28T00:00:00Z,T,229,5,-0.02585325
2007-02-28T00:00:00Z,C,246,4,-0.081125585
2007-02-28T00:00:00Z,MSFT,275,3,-0.087822975
2007-02-28T00:00:00Z,GE,358,2,-0.027763871
2007-02-28T00:00:00Z,XOM,408,1,-0.032319628
2007-03-30T00:00:00Z,PFE,179,10,0.007719382
2007-03-30T00:00:00Z,MO,184,9,0.048246223
2007-03-30T00:00:00Z,WMT,193,8,-0.027776262
2007-03-30T00:00:00Z,PG,199,7,-0.009496954
2007-03-30T00:00:00Z,BAC,228,6,-5.62E-04
2007-03-30T00:00:00Z,T,246,5,0.067164212
2007-03-30T00:00:00Z,C,251,4,0.01495567
2007-03-30T00:00:00Z,MSFT,272,3,-0.014949688
2007-03-30T00:00:00Z,GE,363,2,0.008590531
2007-03-30T00:00:00Z,XOM,429,1,0.048295
2007-04-30T00:00:00Z,JNJ,186,10,0.061316375
2007-04-30T00:00:00Z,PFE,187,9,0.04310505
2007-04-30T00:00:00Z,WMT,197,8,0.016259976
2007-04-30T00:00:00Z,PG,202,7,0.020850543
2007-04-30T00:00:00Z,BAC,225,6,-0.006751493
2007-04-30T00:00:00Z,T,238,5,-0.013528436
2007-04-30T00:00:00Z,C,265,4,0.040010115
2007-04-30T00:00:00Z,MSFT,286,3,0.069873152
2007-04-30T00:00:00Z,GE,379,2,0.038021102
2007-04-30T00:00:00Z,XOM,447,1,0.047687209
2007-05-31T00:00:00Z,AIG,187,10,0.033027176
2007-05-31T00:00:00Z,PFE,192,9,0.045920173
2007-05-31T00:00:00Z,WMT,195,8,-0.006145604
2007-05-31T00:00:00Z,PG,200,7,-0.017300132
2007-05-31T00:00:00Z,BAC,225,6,0.003147419
2007-05-31T00:00:00Z,T,254,5,0.063568075
2007-05-31T00:00:00Z,C,269,4,0.022297542
2007-05-31T00:00:00Z,MSFT,293,3,0.024270914
2007-05-31T00:00:00Z,GE,386,2,0.015432002
2007-05-31T00:00:00Z,XOM,468,1,0.048264084
2007-06-29T00:00:00Z,CVX,181,10,0.029747739
2007-06-29T00:00:00Z,AIG,181,9,-0.035932317
2007-06-29T00:00:00Z,PG,192,8,-0.041135145
2007-06-29T00:00:00Z,WMT,197,7,0.006713648
2007-06-29T00:00:00Z,BAC,216,6,-0.03989114
2007-06-29T00:00:00Z,C,253,5,-0.062725279
2007-06-29T00:00:00Z,T,255,4,-1.32E-04
2007-06-29T00:00:00Z,MSFT,281,3,-0.04375574
2007-06-29T00:00:00Z,GE,393,2,0.021978748
2007-06-29T00:00:00Z,XOM,472,1,0.004536571
2007-07-31T00:00:00Z,CSCO,175,10,0.034061161
2007-07-31T00:00:00Z,CVX,181,9,0.008107122
2007-07-31T00:00:00Z,WMT,188,8,-0.048896499
2007-07-31T00:00:00Z,PG,193,7,0.012602301
2007-07-31T00:00:00Z,BAC,210,6,-0.034065147
2007-07-31T00:00:00Z,C,231,5,-0.09602633
2007-07-31T00:00:00Z,T,238,4,-0.052145326
2007-07-31T00:00:00Z,MSFT,277,3,-0.020287722
2007-07-31T00:00:00Z,GE,397,2,0.008539594
2007-07-31T00:00:00Z,XOM,472,1,0.010902597
2007-08-31T00:00:00Z,JNJ,178,10,0.023972507
2007-08-31T00:00:00Z,CVX,187,9,0.032515456
2007-08-31T00:00:00Z,CSCO,193,8,0.099916658
2007-08-31T00:00:00Z,PG,203,7,0.051570652
2007-08-31T00:00:00Z,BAC,224,6,0.064545289
2007-08-31T00:00:00Z,C,233,5,0.013963722
2007-08-31T00:00:00Z,T,243,4,0.013931888
2007-08-31T00:00:00Z,MSFT,269,3,-0.009662721
2007-08-31T00:00:00Z,GE,398,2,-0.001362016
2007-08-31T00:00:00Z,XOM,475,1,0.00706436
2007-09-28T00:00:00Z,JNJ,190,10,0.060079569
2007-09-28T00:00:00Z,CVX,199,9,0.063116239
2007-09-28T00:00:00Z,CSCO,201,8,0.034704025
2007-09-28T00:00:00Z,PG,219,7,0.073817681
2007-09-28T00:00:00Z,BAC,223,6,0.001418395
2007-09-28T00:00:00Z,C,232,5,-0.007679496
2007-09-28T00:00:00Z,T,258,4,0.057998043
2007-09-28T00:00:00Z,MSFT,276,3,0.022208824
2007-09-28T00:00:00Z,GE,424,2,0.069119357
2007-09-28T00:00:00Z,XOM,513,1,0.07646843
2007-10-31T00:00:00Z,JNJ,186,10,-0.011267521
2007-10-31T00:00:00Z,CVX,193,9,-0.025319424
2007-10-31T00:00:00Z,CSCO,201,8,-0.005309812
2007-10-31T00:00:00Z,C,208,7,-0.105407403
2007-10-31T00:00:00Z,BAC,214,6,-0.042785154
2007-10-31T00:00:00Z,PG,215,5,-0.00995719
2007-10-31T00:00:00Z,T,253,4,-0.00716988
2007-10-31T00:00:00Z,MSFT,344,3,0.246291252
2007-10-31T00:00:00Z,GE,415,2,-0.008996674
2007-10-31T00:00:00Z,XOM,502,1,-0.009357992
