month,stock,marketcap,rank,excess_returns
2016-06-30T00:00:00Z,PRU,31,83,-0.100013155
2016-07-29T00:00:00Z,PRU,33,83,0.05518008
2016-08-31T00:00:00Z,EMR,33,83,-0.049426444
2016-09-30T00:00:00Z,APC,35,83,0.185781338
2016-10-31T00:00:00Z,EMR,32,83,-0.070463987
2016-11-30T00:00:00Z,PX,34,83,0.027578778
2016-12-30T00:00:00Z,PX,33,83,-0.020050497
2017-01-31T00:00:00Z,EXC,33,83,0.010588792
2017-02-28T00:00:00Z,PX,33,83,0.001877357
2017-03-31T00:00:00Z,PX,33,83,0.005464776
2017-04-28T00:00:00Z,APC,31,83,-0.080823849
2017-05-31T00:00:00Z,BAX,32,83,0.067467981
2017-06-30T00:00:00Z,BAX,32,83,0.020138717
2017-07-31T00:00:00Z,BAX,32,83,-0.001691619
2017-08-31T00:00:00Z,BAX,33,83,0.02756257
2017-09-29T00:00:00Z,BAX,34,83,0.010544623
2017-10-31T00:00:00Z,BAX,35,83,0.02651173
2017-11-30T00:00:00Z,BAX,35,83,0.018121835
2017-12-29T00:00:00Z,BAX,35,83,-0.014481045
2018-01-31T00:00:00Z,EXC,37,83,-0.023937385
2018-02-28T00:00:00Z,APC,30,83,-0.05122442
2018-03-30T00:00:00Z,APC,31,83,0.06240151
2018-04-30T00:00:00Z,APC,34,83,0.112986727
2018-05-31T00:00:00Z,APC,35,83,0.035441354
2018-06-29T00:00:00Z,A,17,83,0.167349863
2018-07-31T00:00:00Z,NOV,18,83,0.118673463
2018-08-31T00:00:00Z,NOV,18,83,-0.033484267
2018-09-28T00:00:00Z,A,18,83,0.08611025
2018-10-31T00:00:00Z,A,14,83,-0.203606
2018-11-30T00:00:00Z,NOV,12,83,-0.129249943
2018-12-31T00:00:00Z,A,9,83,-0.254674592
2019-01-31T00:00:00Z,NWSA,4,83,0.128277408
2019-02-28T00:00:00Z,NWSA,5,83,0.013026057
2019-03-29T00:00:00Z,NWSA,4,83,-0.039056333
2019-04-30T00:00:00Z,NWSA,4,83,-0.00377264
2019-05-31T00:00:00Z,NWSA,4,83,-0.085034418
2019-06-28T00:00:00Z,NWSA,5,83,0.182592536
2019-07-31T00:00:00Z,NWSA,5,83,-0.026360115
1999-12-31T00:00:00Z,CMCSA,1,84,NA
2000-01-31T00:00:00Z,CELG,1,84,NA
2000-02-29T00:00:00Z,NOV,1,84,0.289006136
2000-03-31T00:00:00Z,PEP,2,84,0.1905762
2000-04-28T00:00:00Z,GILD,2,84,-0.149570603
2000-05-31T00:00:00Z,GILD,2,84,0.004230539
2000-06-30T00:00:00Z,SPG,3,84,-0.098384917
2000-07-31T00:00:00Z,GILD,3,84,0.037394573
2000-08-31T00:00:00Z,SPG,3,84,-0.11492752
2000-09-29T00:00:00Z,SPG,3,84,0.0222905
2000-10-31T00:00:00Z,GILD,4,84,-0.221561748
2000-11-30T00:00:00Z,GILD,3,84,-0.05815046
2000-12-29T00:00:00Z,AAPL,4,84,-0.103517075
2001-01-31T00:00:00Z,SPG,4,84,0.091699622
2001-02-28T00:00:00Z,SPG,4,84,-0.01195047
2001-03-30T00:00:00Z,SPG,4,84,-0.004568732
2001-04-30T00:00:00Z,GILD,4,84,0.503156295
2001-05-31T00:00:00Z,GILD,4,84,0.05335814
2001-06-29T00:00:00Z,PEP,5,84,-0.081416663
2001-07-31T00:00:00Z,GILD,4,84,-0.121579482
2001-08-31T00:00:00Z,SPG,5,84,0.04853728
2001-09-28T00:00:00Z,SPG,4,84,-0.084370193
2001-10-31T00:00:00Z,EOG,4,84,0.221861739
2001-11-30T00:00:00Z,EOG,4,84,-0.012713734
2001-12-31T00:00:00Z,HAL,5,84,-0.390197261
2002-01-31T00:00:00Z,HAL,5,84,0.048197252
2002-02-28T00:00:00Z,GILD,6,84,0.075744512
2002-03-29T00:00:00Z,GILD,6,84,0.020269191
2002-04-30T00:00:00Z,GILD,6,84,-0.136805454
2002-05-31T00:00:00Z,MON,6,84,-0.137810256
2002-06-28T00:00:00Z,BIIB,5,84,-0.174765069
2002-07-31T00:00:00Z,AAPL,5,84,-0.140327188
2002-08-30T00:00:00Z,AAPL,5,84,-0.034802115
2002-09-30T00:00:00Z,HAL,5,84,-0.144356377
2002-10-31T00:00:00Z,SPG,5,84,-0.045614679
2002-11-29T00:00:00Z,BIIB,5,84,-0.286293476
2002-12-31T00:00:00Z,BIIB,5,84,0.007109509
2003-01-31T00:00:00Z,SPG,5,84,-0.041207705
2003-02-28T00:00:00Z,PEP,6,84,-0.083777844
2003-03-31T00:00:00Z,BIIB,5,84,0.189263656
2003-04-30T00:00:00Z,BIIB,5,84,-0.043957746
2003-05-30T00:00:00Z,AAPL,6,84,0.26140567
2003-06-30T00:00:00Z,AAPL,6,84,0.060835325
2003-07-31T00:00:00Z,AAPL,7,84,0.105271433
2003-08-29T00:00:00Z,AAPL,8,84,0.071902228
2003-09-30T00:00:00Z,AAPL,7,84,-0.084387199
2003-10-31T00:00:00Z,AAPL,8,84,0.104029944
2003-11-28T00:00:00Z,SPG,8,84,0.065359917
2003-12-31T00:00:00Z,YUM,10,84,-0.003406507
2004-01-30T00:00:00Z,YUM,9,84,-0.01498314
2004-02-27T00:00:00Z,YUM,10,84,0.091414444
2004-03-31T00:00:00Z,GILD,11,84,0.020844403
2004-04-30T00:00:00Z,PX,11,84,-0.016145409
2004-05-31T00:00:00Z,YUM,10,84,-0.033845425
2004-06-30T00:00:00Z,TJX,11,84,-0.031710702
2004-07-30T00:00:00Z,TJX,11,84,-0.02875468
2004-08-31T00:00:00Z,YUM,11,84,0.033289723
2004-09-30T00:00:00Z,YUM,11,84,0.022803142
2004-10-29T00:00:00Z,ACN,12,84,-0.106085699
2004-11-30T00:00:00Z,ACN,13,84,0.069995708
2004-12-31T00:00:00Z,MON,14,84,0.205511612
2005-01-31T00:00:00Z,MON,14,84,-0.023917104
2005-02-28T00:00:00Z,ACN,14,84,-0.020817331
2005-03-31T00:00:00Z,AMZN,14,84,-0.027967971
2005-04-29T00:00:00Z,YUM,13,84,-0.093913699
2005-05-31T00:00:00Z,YUM,14,84,0.089799509
2005-06-30T00:00:00Z,PX,15,84,-0.004259999
2005-07-29T00:00:00Z,PX,15,84,0.057475862
2005-08-31T00:00:00Z,PX,15,84,-0.025072547
2005-09-30T00:00:00Z,NKE,15,84,0.035498868
2005-10-31T00:00:00Z,ACN,15,84,0.043120175
2005-11-30T00:00:00Z,NKE,16,84,0.011772131
2005-12-30T00:00:00Z,NKE,16,84,0.017939184
2006-01-31T00:00:00Z,DE,16,84,0.050089348
2006-02-28T00:00:00Z,BIIB,16,84,0.052465609
2006-03-31T00:00:00Z,BIIB,16,84,-0.006879355
2006-04-28T00:00:00Z,BIIB,15,84,-0.051369346
2006-05-31T00:00:00Z,EOG,15,84,-0.069373858
2006-06-30T00:00:00Z,ACN,16,84,0.00201736
2006-07-31T00:00:00Z,ACN,16,84,0.029241584
2006-08-31T00:00:00Z,BIIB,15,84,0.04693205
2006-09-29T00:00:00Z,EOG,15,84,-5.54E-04
2006-10-31T00:00:00Z,NKE,17,84,0.044518756
2006-11-30T00:00:00Z,NKE,18,84,0.072749059
2006-12-29T00:00:00Z,NKE,18,84,5.89E-04
2007-12-31T00:00:00Z,ACN,21,84,0.039819752
2008-01-31T00:00:00Z,COF,20,84,0.153636298
2008-02-29T00:00:00Z,PNC,20,84,-0.064867257
2008-03-31T00:00:00Z,PNC,22,84,0.065694426
2008-04-30T00:00:00Z,DHR,24,84,0.024373768
2008-05-30T00:00:00Z,MA,26,84,0.107805466
2008-06-30T00:00:00Z,DHR,24,84,-0.012584708
2008-07-31T00:00:00Z,ACN,25,84,0.024060603
2008-08-29T00:00:00Z,PNC,24,84,0.007957256
2008-09-30T00:00:00Z,FCX,21,84,-0.365014365
2008-10-31T00:00:00Z,SPG,15,84,-0.309766712
2008-11-28T00:00:00Z,COF,13,84,-0.111214111
2010-02-26T00:00:00Z,DHR,23,84,0.036720153
2010-03-31T00:00:00Z,D,24,84,0.082028609
2010-04-30T00:00:00Z,D,25,84,0.016683805
2010-05-31T00:00:00Z,ACN,23,84,-0.140351957
2010-06-30T00:00:00Z,HAL,22,84,-0.011375173
2010-07-30T00:00:00Z,COST,24,84,0.034186085
2010-08-31T00:00:00Z,DELL,22,84,-0.111127322
2010-09-30T00:00:00Z,PRU,25,84,0.070616828
2010-10-29T00:00:00Z,D,25,84,-0.004679082
2010-11-30T00:00:00Z,NOV,25,84,0.139968481
2010-12-31T00:00:00Z,MA,27,84,-0.054598154
2012-01-31T00:00:00Z,PNC,31,84,0.027434876
2012-02-29T00:00:00Z,DELL,31,84,0.004062182
2012-03-30T00:00:00Z,COF,32,84,0.101574635
2012-04-30T00:00:00Z,DE,32,84,0.018047705
2015-11-30T00:00:00Z,EMR,32,84,0.069169293
2015-12-31T00:00:00Z,PX,29,84,-0.086346918
2016-01-29T00:00:00Z,EBAY,27,84,-0.146387122
2016-02-29T00:00:00Z,HAL,27,84,0.020871723
2016-03-31T00:00:00Z,EBAY,27,84,0.002322915
2016-04-29T00:00:00Z,EBAY,28,84,0.023789232
2016-05-31T00:00:00Z,EBAY,28,84,0.001127314
2016-06-30T00:00:00Z,APC,27,84,0.027565105
2016-07-29T00:00:00Z,PX,33,84,0.036726479
2016-08-31T00:00:00Z,EXC,31,84,-0.079851444
2016-09-30T00:00:00Z,PX,34,84,-0.004037262
2016-10-31T00:00:00Z,EXC,31,84,0.023230967
2016-11-30T00:00:00Z,DE,31,84,0.134667235
2016-12-30T00:00:00Z,EBAY,33,84,0.067300684
2017-01-31T00:00:00Z,PX,33,84,0.010267614
2017-02-28T00:00:00Z,TGT,32,84,-0.080516583
2017-03-31T00:00:00Z,TGT,30,84,-0.061215402
2017-04-28T00:00:00Z,BAX,30,84,0.073159668
2017-05-31T00:00:00Z,TGT,30,84,-0.002429703
2017-06-30T00:00:00Z,TGT,28,84,-0.052458576
2017-07-31T00:00:00Z,TGT,30,84,0.08306386
2017-08-31T00:00:00Z,TGT,29,84,-0.027969064
2017-09-29T00:00:00Z,TGT,32,84,0.081256524
2017-10-31T00:00:00Z,TGT,32,84,-3.92E-04
2017-11-30T00:00:00Z,TGT,32,84,0.024234415
2017-12-29T00:00:00Z,TGT,35,84,0.088415651
2018-01-31T00:00:00Z,APC,32,84,0.118397938
2018-02-28T00:00:00Z,FCX,26,84,-0.047277055
2018-03-30T00:00:00Z,FCX,25,84,-0.056556247
2018-04-30T00:00:00Z,FCX,22,84,-0.133301339
2018-05-31T00:00:00Z,FCX,24,84,0.109711111
2018-06-29T00:00:00Z,NOV,16,84,0.047653794
2018-07-31T00:00:00Z,A,17,84,-0.012099721
2018-08-31T00:00:00Z,A,16,84,-0.048773871
2018-09-28T00:00:00Z,NOV,16,84,-0.08522748
2018-10-31T00:00:00Z,NWSA,5,84,-0.0019
2018-11-30T00:00:00Z,NWSA,5,84,-0.017698251
2018-12-31T00:00:00Z,NWSA,4,84,-0.127448119
1999-12-31T00:00:00Z,NOV,0,85,NA
2000-01-31T00:00:00Z,CMCSA,1,85,-0.103316276
2000-02-29T00:00:00Z,CMCSA,1,85,-0.076763807
2000-03-31T00:00:00Z,CMCSA,1,85,0.026550154
2000-04-28T00:00:00Z,NOV,1,85,-0.229303351
2000-05-31T00:00:00Z,NOV,1,85,0.081153976
2000-06-30T00:00:00Z,NOV,2,85,0.260439455
2000-07-31T00:00:00Z,NOV,2,85,-0.001003656
2000-08-31T00:00:00Z,NOV,2,85,0.046148321
2000-09-29T00:00:00Z,NOV,2,85,-0.10421792
2000-10-31T00:00:00Z,SPG,3,85,-0.053636508
2000-11-30T00:00:00Z,SPG,3,85,0.046621963
2000-12-29T00:00:00Z,NOV,3,85,0.208742145
2001-01-31T00:00:00Z,GILD,3,85,-0.189275772
2001-02-28T00:00:00Z,GILD,3,85,0.100549907
2001-03-30T00:00:00Z,GILD,3,85,-0.134638316
2001-04-30T00:00:00Z,SPG,4,85,0.030088512
2001-05-31T00:00:00Z,SPG,4,85,0.041953399
2001-06-29T00:00:00Z,EOG,4,85,-0.210866449
2001-07-31T00:00:00Z,SPG,4,85,-0.057052861
2001-08-31T00:00:00Z,EOG,3,85,-0.10861144
2001-09-28T00:00:00Z,EOG,3,85,-0.087854642
2001-10-31T00:00:00Z,SPG,4,85,0.019726012
2001-11-30T00:00:00Z,SPG,4,85,0.068006994
2001-12-31T00:00:00Z,SPG,5,85,0.013741882
2002-01-31T00:00:00Z,SPG,5,85,0.031324108
2002-02-28T00:00:00Z,SPG,5,85,0.032409759
2002-03-29T00:00:00Z,SPG,5,85,0.05882555
2002-04-30T00:00:00Z,SPG,5,85,0.032798458
2002-05-31T00:00:00Z,SPG,5,85,0.024734801
2002-06-28T00:00:00Z,EOG,4,85,-0.033006713
2002-07-31T00:00:00Z,EOG,3,85,-0.136782216
2002-08-30T00:00:00Z,EOG,4,85,0.014629261
2002-09-30T00:00:00Z,AAPL,5,85,-0.01834463
2002-10-31T00:00:00Z,AAPL,5,85,0.106860948
2002-11-29T00:00:00Z,SPG,5,85,0.002607558
2002-12-31T00:00:00Z,MON,5,85,0.09329528
2003-01-31T00:00:00Z,AAPL,5,85,0.001059968
2003-02-28T00:00:00Z,AAPL,5,85,0.044371814
2003-03-31T00:00:00Z,AAPL,5,85,-0.058952013
2003-04-30T00:00:00Z,PEP,5,85,0.144551431
2003-05-30T00:00:00Z,BIIB,5,85,0.166125028
2003-06-30T00:00:00Z,BIIB,5,85,-0.112463221
2003-07-31T00:00:00Z,MON,6,85,0.06826878
2003-08-29T00:00:00Z,MON,6,85,0.117098035
2003-09-30T00:00:00Z,MON,6,85,-0.069604434
2003-10-31T00:00:00Z,FCX,6,85,0.172989897
2003-11-28T00:00:00Z,FCX,7,85,0.122602647
2003-12-31T00:00:00Z,SPG,8,85,-0.024206375
2004-01-30T00:00:00Z,SPG,9,85,0.122536444
2004-02-27T00:00:00Z,SPG,10,85,0.058916603
2004-03-31T00:00:00Z,SPG,11,85,0.071576484
2004-04-30T00:00:00Z,SPG,10,85,-0.175853747
2004-05-31T00:00:00Z,SPG,10,85,0.084524539
2004-06-30T00:00:00Z,YUM,10,85,-0.008281194
2004-07-30T00:00:00Z,YUM,11,85,0.03314817
2004-08-31T00:00:00Z,SPG,11,85,0.096379134
2004-09-30T00:00:00Z,SPG,11,85,-0.042549775
2004-10-29T00:00:00Z,SPG,12,85,0.094206349
2004-11-30T00:00:00Z,SPG,13,85,0.067082277
2004-12-31T00:00:00Z,SPG,14,85,0.040123442
2005-01-31T00:00:00Z,YUM,13,85,-0.017062064
2005-02-28T00:00:00Z,AMZN,14,85,-0.187623435
2005-03-31T00:00:00Z,ACN,13,85,-0.056844092
2005-04-29T00:00:00Z,AMZN,13,85,-0.057838417
2005-05-31T00:00:00Z,AMZN,14,85,0.094948132
2005-06-30T00:00:00Z,EOG,13,85,0.136199347
2005-07-29T00:00:00Z,EOG,14,85,0.074016919
2005-08-31T00:00:00Z,NKE,15,85,-0.061352611
2005-09-30T00:00:00Z,DE,14,85,-0.06206453
2005-10-31T00:00:00Z,DE,14,85,-0.011196546
2005-11-30T00:00:00Z,ACN,16,85,0.077802461
2005-12-30T00:00:00Z,ACN,16,85,0.011927556
2006-01-31T00:00:00Z,BIIB,15,85,-0.015201767
2006-02-28T00:00:00Z,NKE,16,85,0.068619801
2006-03-31T00:00:00Z,NKE,16,85,-0.019498043
2006-04-28T00:00:00Z,NKE,15,85,-0.041907265
2006-05-31T00:00:00Z,NKE,15,85,-0.02299564
2006-06-30T00:00:00Z,AMZN,16,85,0.113596134
2006-07-31T00:00:00Z,NKE,15,85,-0.028691109
2006-08-31T00:00:00Z,NKE,15,85,0.018077733
2006-09-29T00:00:00Z,BIIB,15,85,0.006761869
2006-10-31T00:00:00Z,EOG,16,85,0.019598635
2006-11-30T00:00:00Z,EOG,17,85,0.055919092
2006-12-29T00:00:00Z,BIIB,16,85,-0.062748847
2007-01-31T00:00:00Z,EOG,16,85,0.103630926
2007-02-28T00:00:00Z,EOG,16,85,-0.023906896
2007-03-30T00:00:00Z,NKE,19,85,0.016432905
2007-04-30T00:00:00Z,PX,20,85,0.020855698
2007-05-31T00:00:00Z,PX,21,85,0.050742825
2007-06-29T00:00:00Z,SPG,20,85,-0.142359937
2007-07-31T00:00:00Z,NKE,21,85,-0.035566504
2007-08-31T00:00:00Z,NKE,22,85,-0.006148271
2007-09-28T00:00:00Z,NKE,22,85,0.041429695
2007-10-31T00:00:00Z,ACN,23,85,-0.023240523
2007-11-30T00:00:00Z,BIIB,21,85,-0.007696808
2007-12-31T00:00:00Z,COF,19,85,-0.116191301
2008-01-31T00:00:00Z,ACN,20,85,-0.041215023
2008-02-29T00:00:00Z,SPG,18,85,-0.053824688
2008-03-31T00:00:00Z,NOV,20,85,-0.064618535
2008-04-30T00:00:00Z,PNC,23,85,0.066636323
2008-05-30T00:00:00Z,DHR,24,85,2.51E-04
2008-06-30T00:00:00Z,ACN,24,85,-0.004145515
2008-07-31T00:00:00Z,PNC,24,85,0.261898861
2008-08-29T00:00:00Z,ACN,24,85,-0.010896794
2008-09-30T00:00:00Z,SPG,21,85,0.020837192
2008-10-31T00:00:00Z,MA,14,85,-0.166445278
2008-11-28T00:00:00Z,BIIB,12,85,-0.005941531
2008-12-31T00:00:00Z,DOW,13,85,-0.164215207
2009-01-30T00:00:00Z,MA,13,85,-0.049088762
2009-02-27T00:00:00Z,DE,11,85,-0.208793663
2009-03-31T00:00:00Z,C,13,85,0.686465283
2009-04-30T00:00:00Z,YUM,15,85,0.221524614
2009-05-29T00:00:00Z,MA,17,85,-0.038819529
2009-06-30T00:00:00Z,MA,16,85,-0.051255584
2009-07-31T00:00:00Z,C,17,85,0.06724701
2009-08-31T00:00:00Z,EOG,18,85,-0.027520804
2009-09-30T00:00:00Z,D,20,85,0.042828404
2009-10-30T00:00:00Z,EOG,20,85,-0.020603235
2009-11-30T00:00:00Z,D,21,85,0.079870092
2009-12-31T00:00:00Z,PRU,22,85,-0.001906172
2010-01-29T00:00:00Z,DE,21,85,-0.076539221
2010-02-26T00:00:00Z,D,22,85,0.026187161
2010-03-31T00:00:00Z,SPG,24,85,0.071560482
2010-04-30T00:00:00Z,DE,25,85,0.00595507
2010-05-31T00:00:00Z,HAL,22,85,-0.187283331
2010-06-30T00:00:00Z,MA,22,85,-0.011194358
2010-07-30T00:00:00Z,APC,24,85,0.362039363
2010-08-31T00:00:00Z,EOG,22,85,-0.109128426
2010-09-30T00:00:00Z,MON,25,85,-0.08975836
2010-10-29T00:00:00Z,PRU,24,85,-0.029633261
2010-11-30T00:00:00Z,D,24,85,-0.03410585
2010-12-31T00:00:00Z,DELL,26,85,0.024861297
2011-01-31T00:00:00Z,MA,28,85,0.055900647
2011-02-28T00:00:00Z,MA,29,85,0.017027749
2011-03-31T00:00:00Z,NKE,29,85,-0.146890804
2011-04-29T00:00:00Z,GILD,30,85,-0.085470773
2011-05-31T00:00:00Z,NOV,30,85,-0.053587705
2011-06-30T00:00:00Z,LOW,30,85,-0.034383938
2011-07-29T00:00:00Z,PRU,28,85,-0.07723384
2011-08-31T00:00:00Z,DELL,27,85,-0.08476716
2011-09-30T00:00:00Z,DELL,25,85,-0.048772388
2011-10-31T00:00:00Z,DELL,28,85,0.118104835
2011-11-30T00:00:00Z,DELL,28,85,-0.003162717
2011-12-30T00:00:00Z,EXC,28,85,-0.021214335
2012-01-31T00:00:00Z,PX,31,85,-0.006549243
2012-02-29T00:00:00Z,PNC,31,85,0.010183572
2012-03-30T00:00:00Z,DE,32,85,-0.018894965
2012-04-30T00:00:00Z,NOV,32,85,-0.046680586
2012-05-31T00:00:00Z,COF,29,85,-0.073263904
2012-06-29T00:00:00Z,YUM,29,85,-0.084422642
2012-07-31T00:00:00Z,PX,30,85,-0.045710301
2012-08-31T00:00:00Z,PX,31,85,0.016672243
2012-09-28T00:00:00Z,HAL,31,85,0.028289486
2012-10-31T00:00:00Z,TXN,31,85,0.026716616
2012-11-30T00:00:00Z,HAL,30,85,0.032722695
2012-12-31T00:00:00Z,YUM,30,85,-0.01023554
2013-01-31T00:00:00Z,PNC,32,85,0.066911291
2013-02-28T00:00:00Z,TJX,32,85,-0.00211578
2013-03-29T00:00:00Z,DE,33,85,-0.015341334
2013-04-30T00:00:00Z,COF,33,85,0.051501963
2013-05-31T00:00:00Z,DE,33,85,-0.024523956
2013-10-31T00:00:00Z,PRU,37,85,0.043742732
2013-11-29T00:00:00Z,BAX,37,85,0.039168744
2013-12-31T00:00:00Z,PX,38,85,0.034861427
2014-01-31T00:00:00Z,PX,36,85,-0.04083674
2014-02-28T00:00:00Z,PX,38,85,0.045300385
2015-01-30T00:00:00Z,PX,35,85,-0.069232448
2015-02-27T00:00:00Z,PRU,36,85,0.073167835
2015-03-31T00:00:00Z,BAX,37,85,-0.001790997
2015-04-30T00:00:00Z,YUM,37,85,0.097687316
2015-05-29T00:00:00Z,HAL,38,85,-0.072524229
2015-06-30T00:00:00Z,SO,38,85,-0.040970413
2015-07-31T00:00:00Z,EMR,34,85,-0.066389765
2015-08-31T00:00:00Z,EBAY,33,85,-0.035917083
2015-09-30T00:00:00Z,PX,29,85,-0.030099156
2015-10-30T00:00:00Z,PX,31,85,0.090614679
2015-11-30T00:00:00Z,YUM,31,85,0.022563001
2015-12-31T00:00:00Z,EXC,25,85,0.016744923
2016-01-29T00:00:00Z,DE,24,85,0.009602684
2016-02-29T00:00:00Z,DE,25,85,0.040963399
2016-03-31T00:00:00Z,DE,24,85,-0.032829054
2016-04-29T00:00:00Z,DE,26,85,0.092379609
2016-05-31T00:00:00Z,APC,26,85,-0.017157194
2016-06-30T00:00:00Z,EBAY,26,85,-0.043125856
2016-07-29T00:00:00Z,APC,27,85,0.023842425
2016-08-31T00:00:00Z,APC,27,85,-0.019637241
2016-09-30T00:00:00Z,EXC,30,85,-0.021082901
2016-10-31T00:00:00Z,EBAY,31,85,-0.133634435
2016-11-30T00:00:00Z,EBAY,31,85,-0.0246529
2016-12-30T00:00:00Z,DE,32,85,0.034009755
2017-01-31T00:00:00Z,BAX,25,85,0.080113738
2017-02-28T00:00:00Z,BAX,27,85,0.0624259
2017-03-31T00:00:00Z,BAX,28,85,0.020745304
2017-04-28T00:00:00Z,TGT,30,85,0.011458784
2017-05-31T00:00:00Z,APC,28,85,-0.11442318
2017-06-30T00:00:00Z,APC,25,85,-0.102382634
2017-07-31T00:00:00Z,APC,25,85,0.00658349
2017-08-31T00:00:00Z,APC,22,85,-0.104692268
2017-09-29T00:00:00Z,APC,27,85,0.194032936
2017-10-31T00:00:00Z,APC,27,85,0.009748455
2017-11-30T00:00:00Z,APC,26,85,-0.026732136
2017-12-29T00:00:00Z,APC,29,85,0.115664149
2018-01-31T00:00:00Z,FCX,28,85,0.027395743
2018-02-28T00:00:00Z,NOV,13,85,-0.044441575
2018-03-30T00:00:00Z,NOV,14,85,0.049262855
2018-04-30T00:00:00Z,A,15,85,0.069206545
2018-05-31T00:00:00Z,NOV,15,85,0.069705548
2018-06-29T00:00:00Z,NWSA,5,85,0.029840583
2018-07-31T00:00:00Z,NWSA,5,85,-0.029264134
2018-08-31T00:00:00Z,NWSA,5,85,-0.13433893
2018-09-28T00:00:00Z,NWSA,5,85,0.015711505
2000-04-28T00:00:00Z,CMCSA,1,86,-0.059145584
2000-05-31T00:00:00Z,CMCSA,0,86,-0.041858999
2000-06-30T00:00:00Z,CMCSA,0,86,0.030941882
2000-07-31T00:00:00Z,CMCSA,0,86,-0.136632804
2000-08-31T00:00:00Z,CMCSA,0,86,0.082037035
2000-09-29T00:00:00Z,CMCSA,1,86,0.103928895
2000-10-31T00:00:00Z,NOV,2,86,-0.069597681
2000-11-30T00:00:00Z,NOV,2,86,0.084642266
2000-12-29T00:00:00Z,GILD,3,86,0.013425502
2001-01-31T00:00:00Z,NOV,2,86,-0.062218773
2001-02-28T00:00:00Z,NOV,2,86,-0.011743951
2001-03-30T00:00:00Z,NOV,2,86,-0.047574298
2001-04-30T00:00:00Z,NOV,3,86,0.138197309
2001-05-31T00:00:00Z,NOV,2,86,-0.130900725
2001-06-29T00:00:00Z,NOV,2,86,-0.225981725
2001-07-31T00:00:00Z,NOV,1,86,-0.294057949
2001-08-31T00:00:00Z,CELG,2,86,0.059158405
2001-09-28T00:00:00Z,NOV,1,86,-0.069768912
2001-10-31T00:00:00Z,CELG,2,86,0.243347369
2001-11-30T00:00:00Z,CELG,2,86,0.058140704
2001-12-31T00:00:00Z,EOG,4,86,0.11655629
2002-01-31T00:00:00Z,EOG,3,86,-0.131312225
2002-02-28T00:00:00Z,EOG,4,86,0.033994757
2002-03-29T00:00:00Z,EOG,4,86,0.151297573
2002-04-30T00:00:00Z,EOG,4,86,0.048677741
2002-05-31T00:00:00Z,EOG,4,86,-0.037831888
2002-06-28T00:00:00Z,MON,4,86,-0.332099683
2002-07-31T00:00:00Z,MON,3,86,-0.141821817
2002-08-30T00:00:00Z,MON,4,86,0.207105367
2002-09-30T00:00:00Z,EOG,4,86,0.030735105
2002-10-31T00:00:00Z,EOG,4,86,0.029478129
2002-11-29T00:00:00Z,AAPL,5,86,-0.036673731
2002-12-31T00:00:00Z,SPG,5,86,0.009286756
2003-01-31T00:00:00Z,EOG,4,86,-0.029061754
2003-02-28T00:00:00Z,EOG,4,86,0.064631733
2003-03-31T00:00:00Z,EOG,4,86,-0.043137398
2003-04-30T00:00:00Z,AAPL,5,86,0.00465994
2003-05-30T00:00:00Z,MON,5,86,0.151353206
2003-06-30T00:00:00Z,MON,5,86,0.078342387
2003-07-31T00:00:00Z,BIIB,5,86,-0.006588912
2003-08-29T00:00:00Z,PEP,6,86,0.096693087
2003-09-30T00:00:00Z,BIIB,5,86,-0.041994181
2003-10-31T00:00:00Z,MON,6,86,0.051166338
2003-11-28T00:00:00Z,MON,7,86,0.081912562
2003-12-31T00:00:00Z,FCX,7,86,-0.032967187
2004-01-30T00:00:00Z,MON,8,86,0.066914156
2004-02-27T00:00:00Z,MON,8,86,0.079471174
2004-03-31T00:00:00Z,MON,9,86,0.10899078
2004-04-30T00:00:00Z,MON,9,86,-0.054180979
2004-05-31T00:00:00Z,AAPL,10,86,0.087850088
2004-06-30T00:00:00Z,MON,10,86,0.115131059
2004-07-30T00:00:00Z,SPG,10,86,0.002687599
2004-08-31T00:00:00Z,TJX,10,86,-0.097649527
2004-09-30T00:00:00Z,TJX,10,86,0.040487253
2004-10-29T00:00:00Z,TJX,11,86,0.086922687
2004-11-30T00:00:00Z,MON,12,86,0.074960441
2004-12-31T00:00:00Z,YUM,13,86,0.037602364
2005-01-31T00:00:00Z,PX,13,86,-0.024242718
2005-02-28T00:00:00Z,SPG,13,86,0.054664784
2005-03-31T00:00:00Z,SPG,13,86,-0.024374647
2005-04-29T00:00:00Z,BIIB,12,86,0.04802379
2005-05-31T00:00:00Z,BIIB,13,86,0.076524642
2005-06-30T00:00:00Z,AMZN,13,86,-0.07045274
2005-07-29T00:00:00Z,YUM,14,86,0.005031874
2005-08-31T00:00:00Z,BIIB,14,86,0.06953465
2005-09-30T00:00:00Z,ACN,14,86,0.040559338
2005-10-31T00:00:00Z,YUM,14,86,0.050546383
2005-11-30T00:00:00Z,BIIB,14,86,0.050558499
2005-12-30T00:00:00Z,BIIB,15,86,0.054495541
2006-01-31T00:00:00Z,NKE,15,86,-0.070788698
2006-02-28T00:00:00Z,AMZN,15,86,-0.168058231
2006-03-31T00:00:00Z,CELG,15,86,0.159983226
2006-04-28T00:00:00Z,YUM,14,86,0.056654129
2006-05-31T00:00:00Z,CELG,14,86,-0.021141316
2006-06-30T00:00:00Z,BIIB,15,86,-0.010651319
